id,grade,numOfBack,numOfForward,numOfPause,numOflearning,totalTime,numOfFast,numOfSlow,currentSession,startTime,currentVedio
9b2562bf769ae2c1e87ae31e2bc025fe,0,5,18,85,195,9016329,0,0,,,
21767c7a7a2e12c045580281f5f32d35,0,0,0,26,37,2270217,1,0,,,
d8510ca6999aa29e68c9331797bc8a9a,0,0,0,13,33,2156154,0,0,,,
abfe7b92d8baa66db88a188133f7aa55,0,6,11,21,56,2839253,0,0,,,
32f2a90260fc2f4d4198080ba700825a,0,7,27,170,117,21049375,4,4,,,
a4462f17c4cc359e812638e0f9b08359,0,3,53,12,44,7756938,0,0,,,
1d8137b22e85bdb99caaf1fae728d1ef,0,3,1,8,34,1243716,0,0,,,
033d794b6dee8d242caa30af716aae2b,0,27,6,69,122,11817129,0,0,,,
9e05ea9022feecdc1e3057024a25a704,0,11,14,31,69,9223634,1,1,,,
726faabec7a07c1f009bafa64f13a5ed,0,51,96,19,85,9510541,0,0,,,
d1609f0fd9cb0add381b0cda2bd08c32,1,279,189,580,583,116654338,0,0,,,
23622101c6e4dae4310f33ebf63a6f21,1,23,30,153,198,20048348,0,0,,,
4af5ab6dc467390d23d8fe86c22c8f39,0,32,166,22,121,24187996,4,3,,,
bf9b2328a16f86aac0a43e75c92a1441,0,0,0,4,33,336105,0,0,,,
f64393c858f6a36d251a735e135271ae,0,3,3,14,34,1887175,0,0,,,
3a15426627411830599e4797cd9388f2,0,124,67,146,320,27604137,0,0,,,
ac6255fa4de086f8c58a333714f38ad3,0,6,6,46,118,5093826,0,0,,,
6197432f7ea28ba02665d99e091e657c,0,0,0,0,4,0,0,0,,,
a884d6c9db40c8086613473d6c79dd80,1,2,92,9,111,9639339,1,1,,,
e274025e8551bb384ecbe4aa70330393,0,0,0,1,16,7,0,0,,,
5c5fd8f44f2e6c2ea296266775bcdc7d,0,24,10,150,163,18120938,2,1,,,
40a3b876fa736ec692c8674f5abb6bbf,1,14,0,25,243,3540421,0,0,,,
6c0495d41eac85da98adb20be4841010,0,10,33,85,93,10384937,0,0,,,
ebcf3c7faa4b33d7bbeb287bfa10416b,1,17,5,290,284,29317115,13,13,,,
2d54c91dfdfbfe7b4d3489c3501752b7,0,1,0,51,97,11740507,0,0,,,
ce45e5a9648f204dbc38dc83e1ab82c7,0,14,36,46,82,8459444,1,2,,,
ec0842b0c0ab2994a8f1d746f1aac829,0,15,37,32,55,5027466,7,5,,,
1e589a4d90ef7b9d175231b69fb6d606,0,118,509,136,331,56556109,0,0,,,
75822ef1f43068890ea21b0bcf41499b,0,10,112,19,135,24792931,0,0,,,
bc86389a52d4c77b9a8f7c6b21ab064f,0,0,4,56,111,6669119,3,2,,,
643568b8727f52fd1a0c87aa9d016c7c,0,8,24,9,41,4445546,0,0,,,
6e9dd1f71f52cf97cdb5aa5b6373a79c,0,8,9,34,82,5083927,0,0,,,
2217362dd2f737a878f84dc8e629ecc3,0,3,3,22,72,3030462,4,1,,,
6fcdbdeee7ac00e74ae7599529584bd3,0,15,10,44,73,7173873,1,2,,,
36114869e579e7ec9681e63387c930cb,0,5,2,43,119,5343426,0,0,,,
e4acfb584b8f991cbea879b8e2bc285d,0,2,10,44,69,6229355,0,0,,,
56600342b8e752f123ffad890ac305f5,1,35,44,301,265,38428413,0,0,,,
6c9e8ab69d46dddee227b761bcd57c1a,0,0,2,1,9,9,0,0,,,
2b57ece467f3ada963b0bb70fa9d208d,0,9,0,164,85,10843512,0,0,,,
86c87f6ad06474522691e093f347ff11,0,5,1,59,177,9189264,0,0,,,
8481613677d6f564b14b4fdde713314c,0,15,1,51,55,6483742,0,0,,,
2fb96faace6ac73d6a444a3de1133c34,0,0,0,0,26,200,0,0,,,
41438b9d29540aa168cbdfcaba1114cd,0,0,27,7,25,1298766,0,0,,,
bbbe0af373b4e15ef675e44180b3a321,0,2,20,5,32,1296844,1,0,,,
eacb6bb8018c7d41caf0c81745223278,1,1,7,45,158,11288143,0,0,,,
688bb41dd8354883c827913a673b56ea,1,3,12,58,297,5577928,1,2,,,
50ab128b29580cf9c5ad718c7181664a,0,17,99,34,74,12307189,0,1,,,
1d7f070a6088ce89307b0d03c6819fef,0,28,17,39,73,8379099,0,0,,,
ea090c48c5ebea636a6805d94ac1ec9f,0,5,0,36,29,1918103,0,0,,,
e8d0d1ffc045e9bc59fea6d27a55d9ed,0,26,27,61,98,11064888,0,0,,,
18f1c1e74ca68584480ed774c8b86bd5,0,0,0,0,3,0,0,0,,,
420dececb8ba55cffff678997d902f47,0,0,0,0,26,0,0,0,,,
2982163f83b62af19886250818780a3f,0,5,15,22,36,4903018,0,0,,,
02d22ac7fda06f74261e1206c1147a87,0,6,4,18,71,3525166,7,4,,,
e6c85206b26575ff367513ee0c19b23f,0,0,0,0,25,0,0,0,,,
2b2b9ca45b7cd2eb37f8bc229692aa8e,0,0,0,0,5,0,0,0,,,
f69c7efbd15a76acc4d8b012c1aed46b,0,4,0,17,44,1674270,0,0,,,
2c03a6059914ffebc86f739b22a80d64,0,2,13,1,44,772221,0,0,,,
cd6116c6d7c90a644ce01635b033649e,0,4,15,3,12,3509101,0,0,,,
0e5b51da5bb4b3102cbed2452c9e9f2b,1,8,8,152,252,17534486,0,0,,,
33309e7ae46251146ca6d0ff07a4d149,0,3,0,13,44,1625669,0,0,,,
3ed48796ea1b9d5dc04d567e9d4176be,1,3,3,6,47,182014,0,0,,,
f28b006825739e1848256f310c53736b,1,17,22,59,238,11976676,0,0,,,
21dcbf2ed340deb29c7366fd0732a46e,0,31,8,55,98,11014203,0,0,,,
e676b925abba2f2e95ac1bc2eac361eb,0,0,2,4,11,948885,1,0,,,
86f26f76cbeec92a5ddabb921dc27732,0,4,0,21,49,2914017,2,1,,,
786d28fbe3fa4d76707a634e9ac8f9dd,0,31,3,46,142,10185201,7,5,,,
216a7fa706aadef4637895c1a5bf7ed3,1,49,170,76,306,20968146,1,1,,,
cc760f7b37e405ab544bc84d53a3b56d,0,5,8,42,44,4255515,0,0,,,
a1acb429c6adb11466fc8257a7c3aa6f,1,4,3,36,95,4993725,3,2,,,
ba9c2857e2af51f414c520eda1ba49c7,0,5,10,317,284,34096903,1,1,,,
36b0c3b733fee148f4f40020c35f1cde,1,15,98,62,226,17765051,0,0,,,
a7442257394e9f3c0b64886196c6166a,0,1,0,31,67,3847352,0,0,,,
ef03e73cc657278ec0bbb250e44a1e28,1,0,0,1,101,172792,0,0,,,
e2a1b4ad5fbb50ac1db5cd308ebe9a22,1,7,33,66,149,11175527,1,1,,,
e0785641c8d20a3f1009cdaffe42049c,0,0,0,0,15,0,0,0,,,
7c4784ee4c2a3d14094be7ac3e7a916d,0,5,52,7,35,2246737,0,0,,,
091eaf14467ea0927770d890243324dc,1,9,8,0,32,1727983,0,0,,,
66fe0b01eee9e71acd98109946bd7dd2,1,36,9,104,265,14864897,0,0,,,
0233603607e00389258655dedee249f3,0,1,1,0,37,86396,0,0,,,
ebec36d587c49e9c4547669d2b165254,0,0,7,0,12,1209554,0,0,,,
5ac244f70773e79062100d1109f061e3,0,0,3,37,63,4060823,1,0,,,
199dbe806aba4952ecf5ef3534062622,0,33,72,44,190,16583063,0,0,,,
563ef233131d2619757da6e0db7d59f7,1,57,78,77,194,17539974,0,0,,,
377c9f4ae86d522ad841f1ff3e125347,0,21,5,68,137,9683515,0,0,,,
4245257c57477a8f939cd582bc81d4e7,0,32,138,47,154,17217970,0,0,,,
4d6f7a660e06c4ec8666dea3f774e0c7,0,0,0,0,3,0,0,0,,,
a886451dbed1ec3083d397d0bbd862b6,1,121,172,261,327,45791364,1,1,,,
6b7c1a375a9ccb8b1df73ff11d5ff149,0,92,31,341,506,62523753,5,6,,,
0de81716d6ede28e6570a5a3458b1994,0,13,18,31,68,5918495,1,1,,,
e4dca345c8a9c4144a9a007ccb0563a7,1,12,14,82,196,12001986,2,1,,,
124731ce22686575424dd995d8431ad2,0,7,39,9,36,2676167,0,0,,,
583338f4b9141baab80ba419c2086543,0,28,155,25,74,21078970,0,0,,,
647a75173d388509298de4716a5956d2,0,294,53,749,679,91498452,1,1,,,
cec0288fe88f90ee6f627d1393565801,0,2,23,21,67,4924600,2,0,,,
1b241fd90cd1a0f58d7064b00ed7cd36,0,26,36,82,134,14715290,1,1,,,
11f957c73d4372731fb651372b26c6be,0,100,588,49,168,51164901,0,0,,,
fafd09f9cfbcf6518bfee0c3f7168144,0,35,3,45,73,10187793,5,5,,,
cadb4a182381d38b8fdcc4de34b4d5b0,0,29,106,61,162,14326241,0,0,,,
b1283ff4276c058e6e0b6dfb396fb479,1,0,1,9,115,1936017,0,0,,,
f136658c20d9271ecb00f294e08654bb,0,0,0,1,10,379,0,0,,,
c1a0aafc0c487853c811cbf7e0c30ecc,0,19,84,28,97,13578996,0,0,,,
eef2d438e34e679e3a985a7ab72a130c,0,0,1,4,47,235774,0,0,,,
08acec3d91f7224287dd5975829f26c1,1,136,204,173,316,48962432,2,0,,,
9f98e9f45065aaa6b637641a989acf1a,0,113,71,245,248,39090438,7,2,,,
73008cf2a7e4246f6417386a32524d94,1,4,4,60,184,6399026,0,0,,,
f25c43528797121f1d0675949c3e93eb,1,30,59,39,68,7666945,0,0,,,
9a0820fc8b1ee6b0f6effbb8dff6be85,0,0,13,1,17,86098,0,0,,,
bd6ed205786da397ba440b32b246c8b0,0,9,0,16,31,3072131,4,3,,,
70a490e360c87a1d8ade1956d0a16891,0,36,149,60,227,16186033,4,4,,,
672332db72a284548e8e9d7ef08d7fd6,0,2,3,15,24,1638622,0,0,,,
7c8c6fe3e4436cb309f0422bb808fb9d,1,100,130,108,292,31172726,10,12,,,
7174ad76bbaa6512d66adce0e1212e4d,0,6,32,74,104,8869000,0,0,,,
d399959fc6623f4ed5556e16300f7a1a,0,18,113,193,222,28912714,0,0,,,
34777a3267db0a949354db8700533f78,0,8,46,81,173,10608710,0,0,,,
0cb3b51f873b5e2fe836005424365a4c,0,15,25,57,120,6396266,1,1,,,
12552fdd45337af04a5b0f6355a1a7db,0,14,13,88,108,10272879,0,0,,,
b27a0630057e1048a0e0ae14b3089bc0,0,4,13,30,67,3648400,1,1,,,
adeb36c7b750bf1c64287124c92c7550,0,1,1,11,24,772606,0,0,,,
89e8b272295f447dabda2d5e5b66bece,0,3,32,24,32,2025157,0,0,,,
6d9f60167cfd46fd152493af8bac504f,0,1,3,26,32,2537201,2,2,,,
b534b4019158e13e7c670396799e54c8,0,6,10,16,46,3206981,0,0,,,
920a519e3cc1b4b4f327ef967a13a85d,0,0,0,30,37,1733883,0,0,,,
6e4ca755a4bb76c4a60a564061bef88d,0,0,0,4,20,518120,0,0,,,
e84baf1c504d23add7d08c775fd70d7b,0,7,15,6,29,861872,0,0,,,
cd33b7bc636a2bc907d3e43f1cac3ba1,0,0,2,6,31,1372158,2,1,,,
52066c4adf3da4474d65deaac67b6598,0,10,2,12,39,3434942,2,2,,,
48881c331c097f1387b86f6808c29ee8,0,62,62,202,379,30508734,0,0,,,
292f31bf7db59a812863303af1c2fe77,1,0,0,1,193,30,0,0,,,
b271de3b2159bb4eff8bb09f73fab923,1,3,11,66,163,11923819,10,5,,,
37d911cc128b94604629537a9d2b1680,0,14,6,32,80,4658580,0,0,,,
464edba42c05727d663b63ef12c452d7,0,0,0,9,24,366272,0,0,,,
40eebae0e86f38f9e84c91a88c5bfc44,0,32,3,736,129,8716760,4,5,,,
42e525d839d080b2521f13198de9cf31,0,10,2,157,80,18693172,6,6,,,
e12892423d9383e46e11689dd56ffed7,0,0,0,0,5,0,0,0,,,
9ce97a64291d2dcd22ca4fd4d95c05c5,0,9,11,43,132,8011383,0,0,,,
4cee71d9383f5284387e308e64b1fb8d,1,0,3,3,42,678207,0,0,,,
e68a53f2a69c7bd5d26968cc1bdebb6e,0,0,2,0,5,86398,0,0,,,
f2002cc787bc56c2d509673003bc1665,0,49,5,135,113,14328836,1,2,,,
75506b689f785766eca665feb99001aa,1,20,41,30,132,12701782,0,0,,,
688ca07dbe14bf863be9d1e295098b35,1,114,23,182,424,29732251,0,0,,,
229b1d05cecfe83d103415e53b4db74a,0,8,0,57,136,9411564,0,0,,,
5cc2933080bffb09aa2cd6366a86f4c8,1,21,157,53,429,48813357,0,0,,,
0633df4ef1001523224982b171753aa3,0,0,0,2,12,283146,0,0,,,
29640b5a7d7ff5dd4cfa5fb0a3c4be91,0,3,16,17,57,4150000,0,0,,,
e2b81457e03b0fe513bb15ccf7a3a080,0,2,0,11,18,1381063,0,0,,,
abe543a10408207bb4573c9dc9d96a05,0,3,15,97,151,12160729,0,0,,,
585d79cd1fa0d2a43b9af794b8b8e365,1,9,2,31,118,5596161,0,0,,,
6e31c21f7947d86c96f93da0b4d53218,0,13,1,24,44,2280791,0,0,,,
2cb9da17a833762ed367cacf3354ae52,0,0,1,9,17,1383388,1,1,,,
2dcba4ac833779bcefceee4636951b34,1,0,5,27,90,2566833,1,3,,,
1a8a4bfecf10daf5a4bf06540d6812b4,0,6,5,20,35,3096557,0,0,,,
fd270afc6853b9c547f9d22b4c3aaa93,0,0,3,5,40,792144,0,0,,,
8d3f7992bf5694173d7bf9014a2ddf81,0,0,2,33,43,2651372,3,2,,,
5622d1dedc2b9b75f2b980f9a1e5d2b5,0,17,30,70,110,10952652,9,5,,,
a62c9b54f125d062304355d6b0499620,1,7,6,41,164,20931655,0,0,,,
21cae3f39ea475ede7a86bc65014d958,0,0,0,16,33,1293026,0,0,,,
3c558eaa05e637483a769c7bec20d599,0,8,4,16,57,4232655,0,0,,,
473ff8ab6a5e3409c2f04a6abf8efae3,0,2,2,13,39,1725381,0,0,,,
ee531e497e5c32523704b2c59dd6938d,0,3,17,27,45,4079089,0,0,,,
8c52642b033f299139d4ac387c2d048f,0,10,104,9,46,7170745,2,0,,,
83c70b80db055753c32d1562f7fed9c2,0,135,152,342,445,59869220,0,0,,,
b3898e755dc44c509a11530a3d6ab51b,1,0,0,0,21,0,0,0,,,
e7316933ed04b2e6889c5e73fbbbef01,0,0,2,2,27,885777,0,0,,,
b1c28c2599b22c2352cc7d189ff256ba,0,19,7,85,96,11643771,0,0,,,
e553b26889bdfde4de0e26b4003ccbc5,0,4,4,151,98,13296490,0,0,,,
e0c397d26c4846209c090a656fff2713,0,9,35,15,40,6453865,0,0,,,
7aa76adb8abf994b30e3787d524e43ef,0,3,8,5,21,684,0,0,,,
d65e79e996f9deb41fe67941ec05d571,0,3,4,21,40,4081042,0,0,,,
cbf2001b0439fb1f5464e18e03805f0e,0,0,0,0,3,0,0,0,,,
89ac1eb7e113cf53a046ea8b7b725744,0,168,173,237,456,48165156,2,2,,,
a1babb0a99bc921c82c7937cfed6cc0d,1,55,244,60,241,38113592,0,0,,,
89c25dd86c5b8dd3885d08573489da7e,0,3,159,8,53,9337561,0,0,,,
a543d2fb47851516a3d51b391c1cf438,1,217,64,303,438,48827328,0,0,,,
17a773d9cff30d56377090824d54eb57,0,2,14,6,15,1735423,4,2,,,
acb8757cf323fdc955c2ee5edc1e6a4f,0,1,0,78,176,14797451,0,0,,,
1eff95cdea133cd91ccef813abd1c938,1,77,17,376,308,44753901,9,11,,,
287bb87ff90fd56b3e8195302de6c9c0,0,2,0,16,31,2859450,0,0,,,
4ba9686f8fd9109cf292b32281ed49b3,0,55,335,187,181,35218397,0,0,,,
31da3bfd2c529e1d560a243c280afeac,0,45,14,109,237,16173993,0,0,,,
b36cbff3093103aa93a5b769426e3014,0,0,0,8,57,1100619,0,0,,,
87aaa0428f3b335a29d13b718b6ecfcb,0,1,1,33,56,4234401,3,2,,,
edc03a5b761682f3eeb97575f89e34f1,1,59,42,131,186,23841100,0,0,,,
2e71acbcc9f5303c4338ab77ecc56887,0,16,15,19,68,4206682,0,0,,,
33e680e5ea386355cf1708a1c995a84e,0,0,1,21,200,1556467,0,0,,,
37cc24f3e662d9c3c256a72b051b7f9e,0,3,0,8,25,1761351,1,1,,,
e3addcf5056fdf8a112c7658f4bee8f1,1,3,31,58,214,10680249,1,1,,,
84c93ea2a27fbea4337d438db45e5b49,0,10,9,49,179,15450046,0,0,,,
397178deb2f8bff25f7085cbcc871e31,1,6,46,36,57,8690505,0,0,,,
5ad2022d8ae2e503dcd2fc3a3cdf7e00,1,82,607,281,371,79203293,5,5,,,
6d6148cc4a062d2a2c16eb5cd3ca297b,0,3,6,26,51,3717016,2,0,,,
e7785e68718b04cb18ba54dadfe95d1a,0,5,4,26,190,3386549,0,0,,,
70cc78ab7bb114e69c3623214ffaf0cb,1,48,147,106,347,29936157,5,4,,,
5037902112db74264068861209bb7c48,1,123,252,550,544,82521214,1,1,,,
f185bf3d042d9449b6f38757ae812236,0,18,160,63,137,20299345,2,4,,,
801512ce87f759c8ed4851b3de4d24db,0,0,0,1,50,323605,0,0,,,
881bd341064701ecfdd7e353f33a7ac1,0,11,9,41,120,12181650,1,1,,,
0a71eea79745a97b595c8b4ee11967bb,0,4,16,178,190,20437171,1,1,,,
a1f886c814875202e39e3e02995f733f,0,0,22,28,48,6293240,0,0,,,
e7227b6636e87e4ff2da909de4b68742,0,0,1,6,15,1036182,0,0,,,
24d4af189e41f4cc3b0b31450ccd3ff3,0,5,2,29,54,3185219,0,0,,,
f977b0d4b1c176bea51a0805fcc104b1,0,31,3,77,150,13733350,0,0,,,
f7bbab36de621b68e7d567afac5b3ca6,0,5,34,7,10,896,4,3,,,
586a8e341378460281dcaf17f5306f6c,0,0,0,7,28,1209644,2,1,,,
621efddff99eea8fe16ad343e1feeb88,0,3,7,40,69,5758052,3,4,,,
6a557e9b525cd00b53855b0cbd87df26,1,7,32,16,80,7379517,0,0,,,
a6203e1ac3a36efb03880418f0dcbc08,0,25,13,77,139,79605192,0,0,,,
26428fedd2d3293f094da8a25cd4ab32,0,49,4,128,222,18492663,11,17,,,
84a5d9523f030caa9ab616600e086b14,1,25,24,103,214,17385582,2,3,,,
712bb0cc856559a20936478a897e4657,0,55,165,107,158,34939141,0,0,,,
92550e1ffdbb3622e8df428bbd05ea67,0,20,20,173,206,19040371,1,1,,,
c06caf9a0c4cb4bf02aa1860ba40a8cb,0,1,5,19,60,2674542,0,0,,,
23be75180f8cfa8d32a4c43857288c17,0,1,13,18,47,3460035,0,0,,,
b969d7036923881b0cb18539a7b15e7c,0,0,3,3,20,691193,0,0,,,
70979feaef9998e69280d6bbfc2cfce9,0,0,3,4,33,88986,0,0,,,
8a556ab55618e5222eb7ae122b2be8bd,0,28,55,42,63,8475459,0,0,,,
b354048e7c68002f74ee7546c66b3a9d,0,0,0,0,5,0,0,0,,,
c5d130697ec9446a7bcd6e8169058b5e,0,11,44,15,44,6722666,0,0,,,
5d8a21c802e90ea7191a8cef5ac5f2ce,0,21,1,28,46,2844340,5,4,,,
f051ddcda52e04e6520a1fded66bbf81,0,11,0,16,32,2848566,0,0,,,
714d1b8e44c90fa47156d4515ed1f5a0,1,4,6,49,115,7149485,0,0,,,
fbc50855df4d5a6dd07d26fa190d347a,0,45,26,42,170,11473969,0,0,,,
10128b3c8af4f39298989c7f308b95e1,0,11,5,18,37,3478287,0,0,,,
12bc46fffe8e83f077ab3cadb2f7279e,0,3,24,17,79,4788756,0,0,,,
bd660adb3b2088333c0a9b0bce1ae641,0,0,3,27,68,3785937,0,0,,,
a2ba49068a48c07b2dae1cfefbc939ca,0,1,0,37,46,3893293,0,0,,,
b6492aa2d69358b257451832c60ac9f5,0,8,14,6,40,2937677,1,1,,,
3af93c257b1a752d242eef094b35fceb,1,17,1,100,208,15163621,1,1,,,
df647934c43e6c742269ecd735152be0,0,67,30,101,154,17106326,0,0,,,
fdc1cbda8f8095dd9f7ed73050b7f199,1,17,121,51,140,12227421,1,2,,,
ac28c3c4758240469943953e79708bab,0,18,4,44,95,7725538,0,0,,,
725af984b546bf8b12a553a9963627ac,0,2,49,14,69,6994171,2,0,,,
e86d4c784bd82d34e8ebad7e251a01e0,0,0,2,17,41,2323251,0,0,,,
88410ab5bc3a1de89af4d8530f18e47e,0,0,0,0,15,0,0,0,,,
e52f54b723001a62a4acddc6c4944375,0,0,0,2,53,67640,0,0,,,
b04f372804697460507e538adb0c1d16,0,0,8,2,7,86260,0,0,,,
e4a602fa266365d7315201f0c7b4610a,0,4,16,14,27,2426707,0,0,,,
aea8bcf3c472ece4e4eb154903ca00d6,0,32,86,78,151,14082395,7,5,,,
a9325c3b8165eebd303b112b2852e7dd,1,74,23,242,439,58549354,0,0,,,
9c71283d281e36077d4605eea9077328,0,30,109,30,93,13159203,0,0,,,
13f15e9190a01b3ec216b42e4a17f219,0,10,56,8,30,3782494,0,0,,,
931c9e0aa008d6a9d00a3278770af7c3,0,5,2,15,94,2065388,0,0,,,
59e020e1b521106aec6cdaf41f5b9ee4,0,7,48,4,16,3369565,0,0,,,
c91de059b8077cc83a3797ac61ec3e7b,1,46,93,59,216,18524118,4,4,,,
717a8b3cfe44763b0cc839ac54e16f7c,0,17,57,56,106,12770358,0,0,,,
7d171bf1b5d2b703f601d039132a3aa0,1,7,16,59,140,11904618,0,0,,,
e6db22d691907c29a7dd0524a08cb5fe,1,0,0,5,32,86230,0,0,,,
f1bf5cecec18cf1add9c0a2b3b81c29e,0,9,50,122,201,29443492,8,6,,,
dc96dea74e76fafbdc700204182a3619,0,26,76,36,154,12580493,0,0,,,
670c0f17975d31c1c397469b990d8f63,0,3,17,25,79,5992795,0,1,,,
6bcbb222e7a56b2f53acd81c6dfd4fd6,1,12,543,183,501,71042058,3,5,,,
366b08ffe7481027495716214ca49c2b,1,1,41,10,32,5015071,2,1,,,
7657b0106c3a3eaacc00b47e50487060,0,0,1,14,72,1682300,0,0,,,
c163eabbb9328cb5aff5da55a2891f35,1,35,177,28,155,18655252,0,1,,,
46f099d41ae6934f3d9d387fd8cde085,0,23,112,23,106,22973976,0,0,,,
25e083c7e2bd85c51b16aee1e231e7f4,0,6,26,38,84,7007033,5,4,,,
29047d7dbe405c3e5151a013d9acc8fb,0,82,27,205,228,30735734,0,0,,,
73207dabaff7a9c212303bf8a4e7d00a,0,25,59,50,75,15919980,0,0,,,
a01e347e8c89c436e14c3599b79fc7e4,0,1,4,19,38,1691202,6,4,,,
5f25e1cecb0d60da79bea3c94e7b2d26,0,2,19,48,70,7235738,3,2,,,
77da4d3083298b37bd1ed668a915c6e7,0,5,41,13,68,270503,0,0,,,
3ad61e0c3731e0de555de1e235325e52,0,11,7,80,172,11695752,3,4,,,
24f1270b36e8601858c167ade6a6715f,0,10,21,7,50,27504888,0,0,,,
7e92a099c7bfa0a74a89c66d99feec70,1,75,135,77,301,22895729,0,0,,,
5de05d47c956367e04c86fffaab882ce,0,2,5,20,177,50600265,0,0,,,
6faf45500525d1d0468ab06176c9d24a,0,3,7,15,66,4313985,0,0,,,
0a95be33036409b8fe4258096c996683,0,49,27,165,281,24138561,5,6,,,
1f876d4c11cd5a123c1268d522d9adfe,0,4,23,39,124,5293032,0,0,,,
a403eabf972931992b095541d6d2bb3b,0,30,13,104,91,4843654,8,7,,,
4e440612a53238603a46f044b4c175d7,1,0,0,0,34,0,0,0,,,
61ba9ff109b603d423197eb968ad3db2,0,2,14,11,45,1373724,0,0,,,
fca0d7e7acd39b817a9234b9d66a19f8,0,3,0,9,35,1641581,0,0,,,
58442be0132c8c6e80b1660555177771,1,47,28,181,232,26296054,0,0,,,
50b65f83f26a7cf62e1fee32bd6fde22,0,0,0,8,88,1257407,0,0,,,
3270cc3af968f228965d7e750da7164a,0,2,5,5,20,1114800,0,0,,,
3e0be8b6e111018fcce74629c2eec4f6,1,18,0,136,236,18393808,10,10,,,
97d3a3d1900edc447f841e33bd6a241f,0,3,5,22,54,3361378,0,0,,,
8c29c960894e20a25c0c1155a757cde9,0,36,655,105,347,70291881,0,0,,,
fd6d37118d39cf2d5dbbdd7b368877bd,0,0,3,5,14,694178,0,0,,,
8adb42f2575d91d1a0fbbe2cf86eadea,0,0,0,2,11,432231,0,0,,,
b2881679a9cbfffffb8489a46b4d8e53,0,0,0,19,27,493476,0,0,,,
a547dd2c177560ccad488e260b2057ea,1,29,235,5,105,29299434,0,0,,,
14581a75331302aec40c9b826e167d09,0,0,0,1,4,0,0,0,,,
aeb4a28b56ff331acc184c6c50012ace,1,29,7,39,157,6378007,0,0,,,
27900c890857e02d6642956badbc1585,0,7,0,14,19,4321268,3,3,,,
fdcb05d0397f6aea81b9684df2c3df16,0,39,225,40,228,18884457,0,0,,,
df84cbb7bb31cc155b25a33aa404c202,0,13,2,34,59,4902155,0,0,,,
4a003193e82e6ef227275580dc5e2a16,1,19,144,95,297,32631611,2,1,,,
ddb8c82b52d0f7b1d01ff6de883c4042,0,12,0,59,88,5783605,0,0,,,
30ff47125d1dc9377d70e9ae0459e270,0,3,78,15,53,4487118,0,0,,,
0104411bee20fcbd6e67a3f00ca1b71d,0,10,3,18,144,5187118,0,0,,,
04867c2106b645a43ce6b51b589c501a,1,10,3,37,193,10537771,3,2,,,
5f8923b7bf7c98d2defbc0255afdba33,0,50,7,50,111,11580234,0,0,,,
477e4510743eee4bf343795525c34d1a,0,0,5,10,41,1648045,0,0,,,
074d8efb88b5f6a9b6126ab57efafc14,0,5,13,31,82,4077544,0,0,,,
7e490ac0ee7d8b343789c0f27a1db419,0,0,0,0,3,0,0,0,,,
a835d14625b0db72524213f5c64e6e55,1,97,79,269,301,48019711,14,12,,,
1bc4db941984ddee00aa78048082c700,0,7,27,59,86,7934960,0,0,,,
38d23858337c40ef7c8625edea1199c1,1,77,73,136,262,24901942,0,0,,,
134f75c53fa615928978ae406999e039,0,1,5,8,22,1991954,1,2,,,
6ff2d28611a2300d7d8bf5e770df35bf,0,0,0,0,59,0,0,0,,,
b82d24f4c8b24e4e6e6c7909e135e33a,0,20,31,81,152,12000486,4,4,,,
76f5bd06cabdb7b418d41734c7250e21,0,2,0,16,42,2251288,0,0,,,
84e3fdffb2c22db09a5abc1971220c2f,0,4,5,34,82,3892519,0,0,,,
1d18f125b24f62bff9e6992acf111fde,0,24,24,40,84,11989101,0,0,,,
855ed9aca9f93b0fab0f953614cdc5cc,0,6,1,20,43,2850602,0,1,,,
2d3ceb448ec3a74dc38ccf3f2c47a14e,0,3,9,27,58,4189750,2,3,,,
68b9330709e82d025ea90404be5cf1fb,0,6,14,1,12,2678167,0,0,,,
b86e7402d8aada4fefc514626cfa5aba,0,86,63,118,183,20213326,0,0,,,
e3fb92c8c7fe09216f2653e31fc5a351,1,25,40,55,158,13100849,0,0,,,
5d1b9d84055f83fe78395590cfb0e598,0,20,3,55,79,7400451,17,11,,,
03f4a81261c4c127ae45402ba075fbf3,0,1,20,9,28,1166605,0,0,,,
f85dafde99c06f61a5bf7b1d8d1f52f2,0,0,4,8,7,604503,1,1,,,
2aaf41222f0424eaba19172584361709,0,14,93,61,134,15381754,0,0,,,
d29b93624525bd62ea87f7d11090d2f2,1,119,483,247,327,56236684,1,1,,,
c44a868e46c9a1f156e54f88133d8b60,1,39,34,361,460,39912558,8,7,,,
3098c62dee30a73c92451d492f1da29e,0,37,35,116,184,17863782,5,4,,,
fc9c02aeaffdc7d28bfb87f3c12445ce,0,5,15,94,119,9679961,0,0,,,
c7c0db078edf8dba4e42e86505c77c70,0,0,0,8,13,779275,0,0,,,
72d80d4d7b2ffcc9b8ff609ebf55a2ab,0,0,4,0,13,345610,0,0,,,
338294a6411c83ef516827e093bcc690,1,15,20,85,202,11377268,0,1,,,
44eb2a786d0754f6a6d2675fd159d145,0,1,14,2,3,777587,0,0,,,
24f84e04b041936d717f617f2917c824,0,10,21,12,40,5677096,1,2,,,
28d22c817f7a3e704f523a24def44d1a,0,7,37,43,106,8389043,4,3,,,
439a06f7be25051b562dfe6611bbd736,1,153,114,415,394,58208173,1,1,,,
977be84df033a9b95dc4cf1cc8196523,0,2,1,4,9,604072,0,0,,,
